school_name,web_domain,type,last_visited,status,sources,years_registered,confidence,reason,final_domain,language
Bugema University,bugemauniv.ac.ug,university/college,2026-09-19,Active,hipo:2026-09-11;hipo:2026-09-13;hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21;hipo:2026-09-22;hipo:2026-09-23;hipo:2026-09-24,,,,,
