school_name,web_domain,type,last_visited,status,sources,years_registered,confidence,reason,final_domain,language
Ecole Nationale Supérieure de Marrakech,ens-marrakech.ac.ma,university/college,2026-09-18,Inaccessible,wikidata:P856,,,,,
Abdelmalek Essaâdi University,uae.ac.ma,university/college,2026-09-21,Inaccessible,whed:IAU-019481;hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,,0,fetch-error:ConnectionError,uae.ac.ma,
University Mohammed VI Polytechnic,um6p.ma,university/college,2026-09-20,Inaccessible,whed:IAU-024583,,,,,
Université Internationale d'Agadir,universiapolis.ma,university/college,2026-09-20,Active,wikidata:P856,,,,,
