school_name,web_domain,type,last_visited,status,sources,years_registered
ENDOR Universitat Digital,endor.university,university/college,2026-09-18,Active,deqar:2026-09-13,4
TECH Global University,techtitute.com,university/college,2026-09-15,Active,deqar:2026-09-13,9
University of Andorra,uda.ad,university/college,2026-09-19,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20,3
UDDI Universitat Digital,universidaduddi.com,university/college,2026-09-14,Active,deqar:2026-09-13,2
